Site Code,Project Name,Site Name,Barangay,Municipality,Province,District,Latitude,Longitude,Date of Activation,Status
PICS-PPph2-R02-258,Free-WIFI for All,Giayan IS,Guino,Nagtipunan,Quirino,Lone District,16.129534,121.29648,9/15/2024,Done
PICS-PPph2-R02-259,Free-WIFI for All,Kakidugen ES,Landingan,Nagtipunan,Quirino,Lone District,16.228868,121.386047,9/15/2024,Done
PICS-PPph2-R02-272,Free-WIFI for All,Keat Brgy. Hall,Old Gumiad,Nagtipunan,Quirino,Lone District,16.126805,121.393742,9/15/2024,Done
PICS-PPph2-R02-260,Free-WIFI for All,Keat ES,Old Gumiad,Nagtipunan,Quirino,Lone District,16.127301,121.393891,9/15/2024,Done
PICS-PPph2-R02-273,Free-WIFI for All,La Conwap Brgy. Hall,La Conwap,Nagtipunan,Quirino,Lone District,16.08853,121.347355,9/15/2024,Done
PICS-PPph2-R02-252,Free-WIFI for All,Mataddi Barangay Health Station,Mataddi,Nagtipunan,Quirino,Lone District,16.191452,121.293747,9/15/2024,Done
PICS-PPph2-R02-264,Free-WIFI for All,Mataddi Brgy. Hall,Mataddi,Nagtipunan,Quirino,Lone District,16.1914,121.294083,9/15/2024,Done
PICS-PPph2-R02-274,Free-WIFI for All,Mataddi Integrated School,Mataddi,Nagtipunan,Quirino,Lone District,16.189783,121.296503,9/15/2024,Done
PICS-PPph2-R02-276,Free-WIFI for All,Matmad Brgy. Hall,Matmad,Nagtipunan,Quirino,Lone District,16.070117,121.421335,9/15/2024,Done
PICS-PPph2-R02-261,Free-WIFI for All,Matmad IS,Matmad,Nagtipunan,Quirino,Lone District,16.0679,121.422299,9/15/2024,Done
PICS-PPph2-R02-262,Free-WIFI for All,Pallutan ES,Liwayway,Diffun,Quirino,Lone District,16.579104,121.450284,9/15/2024,Done
PICS-PPph2-R02-263,Free-WIFI for All,Pamungyen ES,Campamento,Diffun,Quirino,Lone District,16.533946,121.379994,9/15/2024,Done
PICS-PPph2-R02-268,Free-WIFI for All,Pukeg Elementary School,Dingasan,Cabarroguis,Quirino,Lone District,16.314134,121.47958,9/15/2024,Done
PICS-PPph2-R02-265,Free-WIFI for All,Sang-aydi ES,Villa Gracia,Maddela,Quirino,Lone District,16.257167,121.756443,9/15/2024,Done
PICS-PPph2-R02-266,Free-WIFI for All,Tabiis PS,Anak,Nagtipunan,Quirino,Lone District,16.188722,121.672273,9/15/2024,Done
PICS-PPph2-R02-269,Free-WIFI for All,Tangliyao ES,San Dionisio II,Nagtipunan,Quirino,Lone District,16.239363,121.593743,9/15/2024,Done
L4-0A9-1397E,Free-WIFI for All,DICT Provincial Tech4Ed Center,San Marcos,Cabarroguis,Quirino,Lone District,16.525017,121.51916,7/29/2022,Done
UISG-L1-0863,Free-WIFI for All,Ammogaoen Elementary School,Dumanisi,Diffun,Quirino,Lone District,16.560107,121.425443,10/16/2023,Done
UISG-L1-0864,Free-WIFI for All,Dumanisi Barangay Hall,Dumanisi,Diffun,Quirino,Lone District,16.550514,121.451331,10/16/2023,Done
UISG-L1-0865A,Free-WIFI for All,Lower Gabriela Elementary School - AP 1,Gabriela Silang,Diffun,Quirino,Lone District,16.60512,121.47913,10/15/2023,Done
UISG-L1-0865B,Free-WIFI for All,Lower Gabriela Elementary School - AP 2,Gabriela Silang,Diffun,Quirino,Lone District,16.60512,121.47913,10/15/2023,Done
UISG-L1-0865C,Free-WIFI for All,Lower Gabriela Elementary School - AP 3,Gabriela Silang,Diffun,Quirino,Lone District,16.60512,121.47913,10/15/2023,Done
UISG-L1-0866,Free-WIFI for All,Gabriela Silang Barangay Hall,Gabriela Silang,Diffun,Quirino,Lone District,16.60157,121.4639,10/14/2023,Done
UISG-L1-0867A,Free-WIFI for All,Liwanag Elementary School - AP 1,Liwayway,Diffun,Quirino,Lone District,16.57345,121.50106,10/7/2023,Done
UISG-L1-0867B,Free-WIFI for All,Liwanag Elementary School - AP 2,Liwayway,Diffun,Quirino,Lone District,16.57345,121.50106,10/7/2023,Done
UISG-L1-0867C,Free-WIFI for All,Liwanag Elementary School - AP 3,Liwayway,Diffun,Quirino,Lone District,16.57345,121.50106,10/7/2023,Done
UISG-L1-0868A,Free-WIFI for All,Liwayway Barangay Hall - AP 1,Liwayway,Diffun,Quirino,Lone District,16.579875,121.499888,10/5/2023,Done
UISG-L1-0868B,Free-WIFI for All,Liwayway Barangay Hall - AP 2,Liwayway,Diffun,Quirino,Lone District,16.579875,121.499888,10/5/2023,Done
UISG-L1-0868C,Free-WIFI for All,Liwayway Barangay Hall - AP 3,Liwayway,Diffun,Quirino,Lone District,16.579875,121.499888,10/5/2023,Done
UISG-L1-0869A,Free-WIFI for All,Magsaysay Barangay Hall - AP 1,Magsaysay,Diffun,Quirino,Lone District,16.522418,121.445001,10/7/2023,Done
UISG-L1-0869B,Free-WIFI for All,Magsaysay Barangay Hall - AP 2,Magsaysay,Diffun,Quirino,Lone District,16.522418,121.445001,10/7/2023,Done
UISG-L1-0869C,Free-WIFI for All,Magsaysay Barangay Hall - AP 3,Magsaysay,Diffun,Quirino,Lone District,16.522418,121.445001,10/7/2023,Done
UISG-L1-0870A,Free-WIFI for All,Magsaysay Integrated School - AP 1,Magsaysay,Diffun,Quirino,Lone District,16.52268,121.44424,10/6/2023,Done
UISG-L1-0870B,Free-WIFI for All,Magsaysay Integrated School - AP 2,Magsaysay,Diffun,Quirino,Lone District,16.52268,121.44424,10/6/2023,Done
UISG-L1-0870C,Free-WIFI for All,Magsaysay Integrated School - AP 3,Magsaysay,Diffun,Quirino,Lone District,16.52268,121.44424,10/6/2023,Done
UISG-L1-0871,Free-WIFI for All,Balligui Barangay Hall,Balligui,Maddela,Quirino,Lone District,16.363935,121.634655,10/16/2023,Done
UISG-L1-0872A,Free-WIFI for All,Balligui Elementary School - AP 1,Balligui,Maddela,Quirino,Lone District,16.341166,121.548418,10/6/2023,Done
UISG-L1-0872B,Free-WIFI for All,Balligui Elementary School - AP 2,Balligui,Maddela,Quirino,Lone District,16.341166,121.548418,10/6/2023,Done
UISG-L1-0872C,Free-WIFI for All,Balligui Elementary School - AP 3,Balligui,Maddela,Quirino,Lone District,16.341166,121.548418,10/6/2023,Done
UISG-L1-0873A,Free-WIFI for All,Villa Hermosa Sur Barangay Hall - AP 1,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354304,121.681065,10/7/2023,Done
UISG-L1-0873B,Free-WIFI for All,Villa Hermosa Sur Barangay Hall - AP 2,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354304,121.681065,10/7/2023,Done
UISG-L1-0873C,Free-WIFI for All,Villa Hermosa Sur Barangay Hall - AP 3,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354304,121.681065,10/7/2023,Done
UISG-L1-0874A,Free-WIFI for All,Villa Hermosa Sur Elementary School - AP 1,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354262,121.681169,10/7/2023,Done
UISG-L1-0874B,Free-WIFI for All,Villa Hermosa Sur Elementary School - AP 2,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354262,121.681169,10/7/2023,Done
UISG-L1-0874C,Free-WIFI for All,Villa Hermosa Sur Elementary School - AP 3,Villa Hermosa Sur,Maddela,Quirino,Lone District,16.354262,121.681169,10/7/2023,Done
UISG-L1-0875A,Free-WIFI for All,Dibul Barangay Hall - AP 1,Dibul,Saguday,Quirino,Lone District,16.528083,121.580648,10/5/2023,Done
UISG-L1-0875B,Free-WIFI for All,Dibul Barangay Hall - AP 2,Dibul,Saguday,Quirino,Lone District,16.528083,121.580648,10/5/2023,Done
UISG-L1-0875C,Free-WIFI for All,Dibul Barangay Hall - AP 3,Dibul,Saguday,Quirino,Lone District,16.528083,121.580648,10/5/2023,Done
UISG-L1-0876,Free-WIFI for All,Gamis Barangay Hall,Gamis,Saguday,Quirino,Lone District,16.519518,121.557553,10/10/2023,Done
UISG-L1-0877A,Free-WIFI for All,La Paz Barangay Hall - AP 1,La Paz,Saguday,Quirino,Lone District,16.58073,121.570925,10/3/2023,Done
UISG-L1-0877B,Free-WIFI for All,La Paz Barangay Hall - AP 2,La Paz,Saguday,Quirino,Lone District,16.58073,121.570925,10/3/2023,Done
UISG-L1-0877C,Free-WIFI for All,La Paz Barangay Hall - AP 3,La Paz,Saguday,Quirino,Lone District,16.58073,121.570925,10/3/2023,Done
UISG-L1-0878,Free-WIFI for All,Magsaysay (Pob.) Barangay Hall,Magsaysay (Pob.),Saguday,Quirino,Lone District,16.535231,121.542709,9/19/2023,Done
UISG-L1-0879A,Free-WIFI for All,Rizal (Pob.) Barangay Hall - AP 1,Rizal (Pob.),Saguday,Quirino,Lone District,16.544939,121.562689,10/4/2023,Done
UISG-L1-0879B,Free-WIFI for All,Rizal (Pob.) Barangay Hall - AP 2,Rizal (Pob.),Saguday,Quirino,Lone District,16.544939,121.562689,10/4/2023,Done
UISG-L1-0879C,Free-WIFI for All,Rizal (Pob.) Barangay Hall - AP 3,Rizal (Pob.),Saguday,Quirino,Lone District,16.544939,121.562689,10/4/2023,Done
UISG-L1-0880A,Free-WIFI for All,Salvacion Barangay Hall - AP 1,Salvacion,Saguday,Quirino,Lone District,16.56863,121.589781,10/5/2023,Done
UISG-L1-0880B,Free-WIFI for All,Salvacion Barangay Hall - AP 2,Salvacion,Saguday,Quirino,Lone District,16.56863,121.589781,10/5/2023,Done
UISG-L1-0880C,Free-WIFI for All,Salvacion Barangay Hall - AP 3,Salvacion,Saguday,Quirino,Lone District,16.56863,121.589781,10/5/2023,Done
UISG-L1-0881A,Free-WIFI for All,Santo Tomas Barangay Hall - AP 1,Santo Tomas,Saguday,Quirino,Lone District,16.546424,121.571288,10/5/2023,Done
UISG-L1-0881B,Free-WIFI for All,Santo Tomas Barangay Hall - AP 2,Santo Tomas,Saguday,Quirino,Lone District,16.546424,121.571288,10/5/2023,Done
UISG-L1-0881C,Free-WIFI for All,Santo Tomas Barangay Hall - AP 3,Santo Tomas,Saguday,Quirino,Lone District,16.546424,121.571288,10/5/2023,Done
UISG-L1-0882A,Free-WIFI for All,Santo Tomas Elementary School - AP 1,Santo Tomas,Saguday,Quirino,Lone District,16.5573,121.60618,10/4/2023,Done
UISG-L1-0882B,Free-WIFI for All,Santo Tomas Elementary School - AP 2,Santo Tomas,Saguday,Quirino,Lone District,16.5573,121.60618,10/4/2023,Done
UISG-L1-0882C,Free-WIFI for All,Santo Tomas Elementary School - AP 3,Santo Tomas,Saguday,Quirino,Lone District,16.5573,121.60618,10/4/2023,Done
UISG-L1-0883A,Free-WIFI for All,Tres Reyes Barangay Hall - AP 1,Tres Reyes,Saguday,Quirino,Lone District,16.53444,121.610052,10/5/2023,Done
UISG-L1-0883B,Free-WIFI for All,Tres Reyes Barangay Hall - AP 2,Tres Reyes,Saguday,Quirino,Lone District,16.53444,121.610052,10/5/2023,Done
